scenario_id,condition,condition_label,rank,query,expanded_queries,remaining_kcal,name,category,distance,kcal,protein,sodium,sugar,carb,allergen_violation,calorie_violation,constraint_fit,source,doc
S11_hypertension_dinner,C1,Baseline,5,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C2,Retrieval allergen filter only,1,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C2,Retrieval allergen filter only,2,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C2,Retrieval allergen filter only,3,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C2,Retrieval allergen filter only,4,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C2,Retrieval allergen filter only,5,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C3,Calorie post-validator only,1,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C3,Calorie post-validator only,2,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C3,Calorie post-validator only,3,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C3,Calorie post-validator only,4,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C3,Calorie post-validator only,5,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C4,Full,1,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,272.364044,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C4,Full,2,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,275.11438,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C4,Full,3,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,278.818451,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C4,Full,4,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,라떼_리얼딸기우유,음료 및 차류,284.857788,65.0,0.7,7.0,0.8,,False,False,True,K-FCDB_음식DB,라떼_리얼딸기우유 | 분류: 음료 및 차류 | 칼로리 65.0kcal | 단백질 0.7g | 나트륨 7.0mg | 당류 0.8g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S11_hypertension_dinner,C4,Full,5,고혈압 저녁 추천,고혈압 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 600kcal 이하 저녁 식사,600.0,비스킷/쿠키/크래커_마카롱꼬끄,빵 및 과자류,287.059235,400.0,8.0,60.0,25.0,,False,False,True,K-FCDB_음식DB,비스킷/쿠키/크래커_마카롱꼬끄 | 분류: 빵 및 과자류 | 칼로리 400.0kcal | 단백질 8.0g | 나트륨 60.0mg | 당류 25.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C1,Baseline,1,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,273.380768,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C1,Baseline,2,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,283.061676,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C1,Baseline,3,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,283.84375,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C1,Baseline,4,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,290.812195,45.0,0.3,10.0,5.1,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C1,Baseline,5,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_완전 망고 주스,음료 및 차류,291.884644,34.0,0.3,1.0,5.2,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_완전 망고 주스 | 분류: 음료 및 차류 | 칼로리 34.0kcal | 단백질 0.3g | 나트륨 1.0mg | 당류 5.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C2,Retrieval allergen filter only,1,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,273.380768,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C2,Retrieval allergen filter only,2,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,283.061676,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C2,Retrieval allergen filter only,3,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,283.84375,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C2,Retrieval allergen filter only,4,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,290.812195,45.0,0.3,10.0,5.1,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C2,Retrieval allergen filter only,5,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_완전 망고 주스,음료 및 차류,291.884644,34.0,0.3,1.0,5.2,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_완전 망고 주스 | 분류: 음료 및 차류 | 칼로리 34.0kcal | 단백질 0.3g | 나트륨 1.0mg | 당류 5.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C3,Calorie post-validator only,1,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,273.380768,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C3,Calorie post-validator only,2,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,283.061676,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C3,Calorie post-validator only,3,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,283.84375,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C3,Calorie post-validator only,4,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,290.812195,45.0,0.3,10.0,5.1,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C3,Calorie post-validator only,5,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_완전 망고 주스,음료 및 차류,291.884644,34.0,0.3,1.0,5.2,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_완전 망고 주스 | 분류: 음료 및 차류 | 칼로리 34.0kcal | 단백질 0.3g | 나트륨 1.0mg | 당류 5.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C4,Full,1,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,273.380768,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C4,Full,2,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,283.061676,205.0,7.6,549.0,5.4,,False,False,False,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C4,Full,3,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,283.84375,204.0,7.9,329.0,4.8,,False,False,False,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C4,Full,4,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_포멜로 크림 주스,음료 및 차류,290.812195,45.0,0.3,10.0,5.1,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_포멜로 크림 주스 | 분류: 음료 및 차류 | 칼로리 45.0kcal | 단백질 0.3g | 나트륨 10.0mg | 당류 5.1g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S12_hypertension_soup,C4,Full,5,국물 있는 저녁 추천,국물 있는 저녁 추천 || 건강한 저녁 메뉴 추천 || 고혈압 맞춤 식단 가이드라인 || 500kcal 이하 저녁 식사,500.0,과ㆍ채주스_완전 망고 주스,음료 및 차류,291.884644,34.0,0.3,1.0,5.2,,False,False,True,K-FCDB_음식DB,과ㆍ채주스_완전 망고 주스 | 분류: 음료 및 차류 | 칼로리 34.0kcal | 단백질 0.3g | 나트륨 1.0mg | 당류 5.2g | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C1,Baseline,1,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,277.802856,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C1,Baseline,2,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,281.092896,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C1,Baseline,3,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,281.607361,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C1,Baseline,4,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,햄버거_데리야끼불고기,빵 및 과자류,283.066376,250.0,6.1,441.0,10.9,,False,False,True,K-FCDB_음식DB,햄버거_데리야끼불고기 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 6.1g | 나트륨 441.0mg | 당류 10.9g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C1,Baseline,5,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,타르트_쉬림프 피자 타르트,빵 및 과자류,291.98056,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C2,Retrieval allergen filter only,1,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,277.802856,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C2,Retrieval allergen filter only,2,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,281.092896,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C2,Retrieval allergen filter only,3,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량),음료 및 차류,281.607361,1.0,0.1,2.0,,,False,False,True,K-FCDB_음식DB,기타차_제로칼로리 복숭아 아이스티 노슈거 (초대용량) | 분류: 음료 및 차류 | 칼로리 1.0kcal | 단백질 0.1g | 나트륨 2.0mg | (기준: 100ml) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C2,Retrieval allergen filter only,4,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,햄버거_데리야끼불고기,빵 및 과자류,283.066376,250.0,6.1,441.0,10.9,,False,False,True,K-FCDB_음식DB,햄버거_데리야끼불고기 | 분류: 빵 및 과자류 | 칼로리 250.0kcal | 단백질 6.1g | 나트륨 441.0mg | 당류 10.9g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C2,Retrieval allergen filter only,5,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,타르트_쉬림프 피자 타르트,빵 및 과자류,291.98056,280.0,6.0,520.0,10.0,,False,False,True,K-FCDB_음식DB,타르트_쉬림프 피자 타르트 | 분류: 빵 및 과자류 | 칼로리 280.0kcal | 단백질 6.0g | 나트륨 520.0mg | 당류 10.0g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C3,Calorie post-validator only,1,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_쉬림프에그마요샌드위치,빵 및 과자류,277.802856,204.0,7.9,329.0,4.8,,False,False,True,K-FCDB_음식DB,샌드위치_쉬림프에그마요샌드위치 | 분류: 빵 및 과자류 | 칼로리 204.0kcal | 단백질 7.9g | 나트륨 329.0mg | 당류 4.8g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
S13_weight_loss_lunch,C3,Calorie post-validator only,2,다이어트 점심 추천,다이어트 점심 추천 || 다이어트 점심 메뉴 || 450kcal 이하 점심 식사,450.0,샌드위치_에그쉬림프 샌드위치,빵 및 과자류,281.092896,205.0,7.6,549.0,5.4,,False,False,True,K-FCDB_음식DB,샌드위치_에그쉬림프 샌드위치 | 분류: 빵 및 과자류 | 칼로리 205.0kcal | 단백질 7.6g | 나트륨 549.0mg | 당류 5.4g | (기준: 100g) | (출처: Korean Food Composition Database system (K-FCDB))
